  cell  ,E,W,N,S
"(137, 100)",0,1,1,0
"(138, 100)",1,1,0,0
"(139, 100)",1,1,0,0
"(140, 100)",1,0,0,1
"(141, 100)",1,1,1,0
"(142, 100)",1,0,0,1
"(143, 100)",0,0,1,1
"(144, 100)",0,1,1,0
"(145, 100)",1,1,0,0
"(146, 100)",0,1,0,1
"(147, 100)",1,0,1,0
"(148, 100)",0,1,0,1
"(149, 100)",0,1,1,1
"(150, 100)",0,0,1,1
"(151, 100)",0,1,1,0
"(152, 100)",1,0,0,1
"(153, 100)",1,1,1,0
"(154, 100)",0,1,0,1
"(155, 100)",1,0,1,0
"(156, 100)",1,1,0,0
"(157, 100)",0,1,0,1
"(158, 100)",1,0,1,0
"(159, 100)",1,1,0,0
"(160, 100)",1,1,0,0
"(161, 100)",1,1,0,0
"(162, 100)",0,0,0,1
"(163, 100)",0,0,1,1
"(164, 100)",1,0,1,1
"(165, 100)",0,0,1,1
"(166, 100)",1,0,1,0
"(167, 100)",1,1,0,0
"(168, 100)",0,1,0,1
"(169, 100)",1,0,1,0
"(170, 100)",0,1,0,1
"(171, 100)",0,0,1,1
"(172, 100)",0,0,1,1
"(173, 100)",1,0,1,0
"(174, 100)",1,1,0,0
"(175, 100)",1,1,0,0
"(176, 100)",0,1,0,1
"(177, 100)",1,0,1,0
"(178, 100)",1,1,0,0
"(179, 100)",0,1,0,1
"(180, 100)",0,1,1,0
"(181, 100)",1,1,0,0
"(182, 100)",1,1,0,0
"(183, 100)",1,0,0,1
"(184, 100)",0,0,1,1
"(185, 100)",0,0,1,1
"(186, 100)",1,0,1,0
"(187, 100)",1,0,0,1
"(188, 100)",0,1,1,0
"(189, 100)",0,0,0,1
"(190, 100)",0,0,1,1
"(191, 100)",1,0,1,0
"(192, 100)",1,1,0,0
"(193, 100)",1,1,0,1
"(194, 100)",1,0,1,0
"(195, 100)",1,0,0,0
"(196, 100)",1,1,0,0
"(197, 100)",0,1,0,1
"(198, 100)",1,0,1,0
"(199, 100)",0,1,0,0
"(200, 100)",1,1,0,0
"(1, 101)",1,1,0,1
"(2, 101)",1,0,1,0
"(3, 101)",1,1,0,0
"(4, 101)",1,0,0,1
"(5, 101)",1,1,1,0
"(6, 101)",0,1,0,0
"(7, 101)",1,0,0,1
"(8, 101)",1,0,1,0
"(9, 101)",1,0,0,1
"(10, 101)",0,1,1,0
"(11, 101)",1,1,0,0
"(12, 101)",1,0,0,1
"(13, 101)",0,0,1,1
"(14, 101)",0,0,1,1
"(15, 101)",1,0,1,0
"(16, 101)",1,1,0,0
"(17, 101)",1,1,0,0
"(18, 101)",1,0,0,0
"(19, 101)",1,0,0,1
"(20, 101)",1,0,1,1
"(21, 101)",0,0,1,1
"(22, 101)",0,0,1,0
"(23, 101)",0,1,0,1
"(24, 101)",1,1,1,0
"(25, 101)",1,0,0,1
"(26, 101)",0,0,1,1
"(27, 101)",0,0,1,1
"(28, 101)",1,1,1,0
"(29, 101)",1,1,0,1
"(30, 101)",0,0,1,1
"(31, 101)",0,1,1,0
"(32, 101)",0,0,0,1
"(33, 101)",0,0,1,1
"(34, 101)",1,0,1,0
"(35, 101)",1,1,0,1
"(36, 101)",0,1,1,1
"(37, 101)",0,1,1,0
"(38, 101)",0,0,0,1
"(39, 101)",1,0,1,1
"(40, 101)",1,0,1,0
"(41, 101)",1,0,0,1
"(42, 101)",0,1,1,0
"(43, 101)",0,1,0,1
"(44, 101)",1,1,1,0
"(45, 101)",0,1,0,1
"(46, 101)",0,0,1,1
"(47, 101)",0,1,1,0
"(48, 101)",1,0,0,0
"(49, 101)",1,1,0,0
"(50, 101)",0,1,0,1
"(51, 101)",0,0,1,1
"(52, 101)",1,0,1,0
"(53, 101)",0,1,0,1
"(54, 101)",1,0,1,0
"(55, 101)",0,1,0,0
"(56, 101)",0,1,0,1
"(57, 101)",1,0,1,0
"(58, 101)",0,1,0,1
"(59, 101)",0,1,1,0
"(60, 101)",0,1,0,1
"(61, 101)",0,1,1,1
"(62, 101)",0,0,1,0
"(63, 101)",1,1,0,0
"(64, 101)",1,1,0,1
"(65, 101)",0,1,1,0
"(66, 101)",0,1,0,1
"(67, 101)",1,0,1,1
"(68, 101)",0,0,1,1
"(69, 101)",1,1,1,0
"(70, 101)",1,0,0,1
"(71, 101)",1,0,1,0
"(72, 101)",0,1,0,0
"(73, 101)",1,1,0,0
"(74, 101)",1,1,0,0
"(75, 101)",0,1,0,1
"(76, 101)",0,0,1,0
"(77, 101)",1,0,0,1
"(78, 101)",0,0,1,1
"(79, 101)",0,1,1,0
"(80, 101)",1,1,0,0
"(81, 101)",0,1,0,1
"(82, 101)",0,0,1,1
"(83, 101)",1,0,1,0
"(84, 101)",0,1,0,1
"(85, 101)",0,0,1,1
"(86, 101)",0,1,1,0
"(87, 101)",0,1,0,1
"(88, 101)",0,1,1,0
"(89, 101)",0,1,0,1
"(90, 101)",0,0,1,1
"(91, 101)",0,0,1,1
"(92, 101)",1,0,1,0
"(93, 101)",1,0,0,1
"(94, 101)",0,1,1,0
"(95, 101)",0,0,0,1
"(96, 101)",1,1,1,0
"(97, 101)",1,0,0,0
"(98, 101)",0,1,0,1
"(99, 101)",1,0,1,0
"(100, 101)",1,0,0,1
"(101, 101)",1,0,1,0
"(102, 101)",1,1,0,0
"(103, 101)",1,0,0,1
"(104, 101)",0,0,1,1
"(105, 101)",0,1,1,0
"(106, 101)",1,1,0,1
"(107, 101)",1,0,1,0
"(108, 101)",1,0,0,0
"(109, 101)",0,1,0,1
"(110, 101)",1,0,1,0
"(111, 101)",1,1,0,0
"(112, 101)",0,1,0,0
"(113, 101)",1,1,0,0
"(114, 101)",1,0,0,1
"(115, 101)",0,1,1,0
"(116, 101)",1,0,0,1
"(117, 101)",0,0,1,1
"(118, 101)",0,0,1,1
"(119, 101)",1,0,1,0
"(120, 101)",1,0,0,1
"(121, 101)",0,0,1,1
"(122, 101)",0,1,1,0
"(123, 101)",0,1,0,0
"(124, 101)",1,0,0,1
"(125, 101)",1,0,1,0
"(126, 101)",0,1,0,1
"(127, 101)",0,0,1,0
"(128, 101)",1,0,0,1
"(129, 101)",0,1,1,0
"(130, 101)",1,0,0,0
"(131, 101)",1,0,0,1
"(132, 101)",0,1,1,0
"(133, 101)",1,0,0,1
"(134, 101)",1,0,1,0
"(135, 101)",0,1,0,0
"(136, 101)",1,1,0,0
"(137, 101)",1,0,0,1
"(138, 101)",0,1,1,0
"(139, 101)",1,1,0,0
"(140, 101)",1,1,0,0
"(141, 101)",0,1,0,0
"(142, 101)",1,1,0,0
"(143, 101)",1,0,0,1
"(144, 101)",1,0,1,0
"(145, 101)",1,1,0,1
"(146, 101)",0,0,1,0
"(147, 101)",0,1,0,1
"(148, 101)",0,0,1,1
"(149, 101)",1,0,1,0
"(150, 101)",0,0,0,1
"(151, 101)",1,0,1,0
"(152, 101)",1,1,0,0
"(153, 101)",1,1,0,1
"(154, 101)",0,0,1,0
"(155, 101)",1,1,0,0
"(156, 101)",0,1,0,1
"(157, 101)",1,0,1,0
"(158, 101)",1,1,0,0
"(159, 101)",1,1,0,0
"(160, 101)",1,1,0,0
"(161, 101)",0,1,0,1
"(162, 101)",0,0,1,1
"(163, 101)",1,0,1,0
"(164, 101)",1,1,0,1
"(165, 101)",1,0,1,0
"(166, 101)",0,1,0,1
"(167, 101)",0,1,1,0
"(168, 101)",1,0,0,1
"(169, 101)",0,1,1,1
"(170, 101)",0,0,1,1
"(171, 101)",0,0,1,1
"(172, 101)",0,0,1,0
"(173, 101)",1,1,0,0
"(174, 101)",1,1,0,0
"(175, 101)",0,1,0,1
"(176, 101)",0,0,1,1
"(177, 101)",0,1,1,0
"(178, 101)",1,1,0,0
"(179, 101)",1,0,0,0
"(180, 101)",1,0,0,1
"(181, 101)",0,1,1,0
"(182, 101)",1,1,0,0
"(183, 101)",1,1,0,0
"(184, 101)",1,0,0,1
"(185, 101)",1,0,1,0
"(186, 101)",1,1,0,0
"(187, 101)",0,1,0,1
"(188, 101)",1,0,1,0
"(189, 101)",1,0,0,1
"(190, 101)",1,0,1,0
"(191, 101)",0,1,0,1
"(192, 101)",0,1,1,1
"(193, 101)",0,1,1,0
"(194, 101)",0,1,0,1
"(195, 101)",0,1,1,0
"(196, 101)",1,1,0,1
"(197, 101)",1,0,1,0
"(198, 101)",0,1,0,1
"(199, 101)",0,0,1,1
"(200, 101)",1,1,1,0
"(1, 102)",0,1,0,0
"(2, 102)",1,1,0,0
"(3, 102)",0,1,0,1
"(4, 102)",1,1,1,0
"(5, 102)",0,1,0,0
"(6, 102)",1,0,0,1
"(7, 102)",0,1,1,0
"(8, 102)",1,1,0,0
"(9, 102)",0,1,0,1
"(10, 102)",0,0,1,1
"(11, 102)",0,1,1,0
"(12, 102)",0,1,0,1
"(13, 102)",0,0,1,1
"(14, 102)",1,0,1,0
"(15, 102)",0,1,0,1
"(16, 102)",0,1,1,0
"(17, 102)",1,1,0,0
"(18, 102)",0,1,0,1
"(19, 102)",0,1,1,0
"(20, 102)",0,1,0,1
"(21, 102)",0,0,1,1
"(22, 102)",0,0,1,1
"(23, 102)",0,0,1,1
"(24, 102)",1,1,1,0
"(25, 102)",0,1,0,1
"(26, 102)",1,0,1,0
"(27, 102)",1,0,0,1
"(28, 102)",0,1,1,0
"(29, 102)",1,1,0,0
"(30, 102)",1,0,0,1
"(31, 102)",0,0,1,1
"(32, 102)",0,0,1,1
"(33, 102)",1,0,1,0
"(34, 102)",0,1,0,1
"(35, 102)",0,1,1,1
"(36, 102)",0,0,1,0
"(37, 102)",1,0,0,1
"(38, 102)",1,0,1,0
"(39, 102)",1,1,0,0
"(40, 102)",1,1,0,0
"(41, 102)",0,1,0,1
"(42, 102)",1,0,1,0
"(43, 102)",1,0,0,0
"(44, 102)",1,1,0,0
"(45, 102)",0,0,0,1
"(46, 102)",0,0,1,1
"(47, 102)",1,0,1,1
"(48, 102)",0,1,1,0
"(49, 102)",1,1,0,1
"(50, 102)",0,0,1,1
"(51, 102)",0,0,1,0
"(52, 102)",0,1,0,1
"(53, 102)",1,0,1,0
"(54, 102)",0,1,0,1
"(55, 102)",0,0,1,1
"(56, 102)",0,0,1,1
"(57, 102)",0,1,1,0
"(58, 102)",1,0,0,1
"(59, 102)",0,0,1,1
"(60, 102)",1,0,1,1
"(61, 102)",0,0,1,0
"(62, 102)",1,0,0,1
"(63, 102)",0,1,1,0
"(64, 102)",1,1,0,0
"(65, 102)",1,0,0,1
"(66, 102)",1,0,1,0
"(67, 102)",1,1,0,0
"(68, 102)",1,0,0,1
"(69, 102)",0,1,1,0
"(70, 102)",1,1,0,0
"(71, 102)",0,1,0,1
"(72, 102)",0,0,1,1
"(73, 102)",0,1,1,0
"(74, 102)",0,1,0,1
"(75, 102)",1,0,1,0
"(76, 102)",1,0,0,1
"(77, 102)",0,1,1,0
"(78, 102)",1,0,0,1
"(79, 102)",1,0,1,0
"(80, 102)",0,1,0,1
"(81, 102)",0,0,1,1
"(82, 102)",1,0,1,0
"(83, 102)",1,1,0,0
"(84, 102)",1,0,0,1
"(85, 102)",0,0,1,1
"(86, 102)",0,0,1,1
"(87, 102)",1,0,1,1
"(88, 102)",0,0,1,1
"(89, 102)",1,0,1,0
"(90, 102)",1,0,0,1
"(91, 102)",0,0,1,0
"(92, 102)",0,1,0,1
"(93, 102)",0,1,1,0
"(94, 102)",1,0,0,1
"(95, 102)",0,0,1,1
"(96, 102)",0,1,1,0
"(97, 102)",1,1,0,1
"(98, 102)",0,0,1,1
"(99, 102)",0,1,1,0
"(100, 102)",1,1,0,0
"(101, 102)",0,1,0,1
"(102, 102)",0,1,1,0
"(103, 102)",0,1,0,1
"(104, 102)",1,0,1,0
"(105, 102)",0,0,0,1
"(106, 102)",0,1,1,0
"(107, 102)",1,1,0,0
"(108, 102)",1,1,0,1
"(109, 102)",1,0,1,0
"(110, 102)",1,1,0,0
"(111, 102)",0,1,0,1
"(112, 102)",0,0,1,1
"(113, 102)",1,1,1,0
"(114, 102)",1,1,0,0
"(115, 102)",1,0,0,1
"(116, 102)",0,1,1,1
"(117, 102)",1,0,1,0
"(118, 102)",1,0,0,1
"(119, 102)",0,1,1,1
"(120, 102)",0,1,1,0
"(121, 102)",1,0,0,1
"(122, 102)",1,0,1,0
"(123, 102)",1,0,0,1
"(124, 102)",0,1,1,0
"(125, 102)",0,1,0,1
"(126, 102)",1,0,1,0
"(127, 102)",1,0,0,1
"(128, 102)",0,1,1,0
"(129, 102)",1,0,0,1
"(130, 102)",1,1,1,0
"(131, 102)",1,1,0,0
"(132, 102)",1,0,0,0
"(133, 102)",1,1,0,0
"(134, 102)",0,1,0,1
"(135, 102)",0,0,1,1
"(136, 102)",0,1,1,0
"(137, 102)",1,1,0,0
"(138, 102)",1,0,0,1
"(139, 102)",0,1,1,0
"(140, 102)",0,1,0,1
"(141, 102)",0,0,1,1
"(142, 102)",0,1,1,0
"(143, 102)",1,1,0,0
"(144, 102)",0,1,0,0
"(145, 102)",0,1,0,1
"(146, 102)",0,0,1,1
"(147, 102)",0,0,1,1
"(148, 102)",1,0,1,0
"(149, 102)",0,1,0,1
"(150, 102)",1,0,1,0
"(151, 102)",0,1,0,1
"(152, 102)",0,1,1,0
"(153, 102)",1,1,0,0
"(154, 102)",1,0,0,1
"(155, 102)",0,1,1,0
"(156, 102)",1,0,0,1
"(157, 102)",0,1,1,0
"(158, 102)",0,1,0,1
"(159, 102)",0,1,1,0
"(160, 102)",0,1,0,1
"(161, 102)",1,0,1,0
"(162, 102)",1,0,0,0
"(163, 102)",1,1,0,0
"(164, 102)",1,1,0,0
"(165, 102)",0,1,0,1
"(166, 102)",0,0,1,1
"(167, 102)",1,0,1,0
"(168, 102)",1,1,0,0
"(169, 102)",1,0,0,1
"(170, 102)",0,0,1,1
"(171, 102)",0,0,1,1
"(172, 102)",1,0,1,0
"(173, 102)",0,1,0,1
"(174, 102)",1,1,1,0
"(175, 102)",0,0,0,1
"(176, 102)",1,0,1,1
"(177, 102)",1,0,1,0
"(178, 102)",0,1,0,1
"(179, 102)",1,1,1,0
"(180, 102)",0,1,0,1
"(181, 102)",1,0,1,0
"(182, 102)",0,1,0,1
"(183, 102)",0,1,1,0
"(184, 102)",1,1,0,0
"(185, 102)",0,1,0,0
"(186, 102)",0,1,0,1
"(187, 102)",1,0,1,0
"(188, 102)",0,1,0,1
"(189, 102)",0,1,1,0
"(190, 102)",0,1,0,1
"(191, 102)",0,0,1,1
"(192, 102)",1,0,1,1
"(193, 102)",0,0,1,1
"(194, 102)",0,0,1,1
"(195, 102)",1,0,1,0
"(196, 102)",1,1,0,0
"(197, 102)",0,1,0,1
"(198, 102)",0,0,1,0
"(199, 102)",1,0,0,1
"(200, 102)",0,1,1,0
"(1, 103)",1,0,0,1
"(2, 103)",0,1,1,0
"(3, 103)",1,0,0,1
"(4, 103)",0,1,1,0
"(5, 103)",1,0,0,1
"(6, 103)",0,1,1,0
"(7, 103)",1,0,0,0
"(8, 103)",0,1,0,1
"(9, 103)",0,0,1,1
"(10, 103)",0,0,1,1
"(11, 103)",0,0,1,1
"(12, 103)",1,0,1,0
"(13, 103)",1,0,0,1
"(14, 103)",0,1,1,0
"(15, 103)",1,0,0,1
"(16, 103)",0,0,1,1
"(17, 103)",0,1,1,0
"(18, 103)",1,0,0,1
"(19, 103)",0,0,1,1
"(20, 103)",0,0,1,1
"(21, 103)",0,0,1,1
"(22, 103)",0,0,1,1
"(23, 103)",1,0,1,0
"(24, 103)",1,1,0,0
"(25, 103)",1,0,0,1
"(26, 103)",0,1,1,0
"(27, 103)",1,1,0,0
"(28, 103)",1,0,0,0
"(29, 103)",1,1,0,0
"(30, 103)",0,1,0,1
"(31, 103)",0,0,1,1
"(32, 103)",1,0,1,0
"(33, 103)",1,1,0,0
"(34, 103)",1,0,0,1
"(35, 103)",0,0,1,1
"(36, 103)",0,0,1,1
"(37, 103)",0,1,1,0
"(38, 103)",1,1,0,0
"(39, 103)",1,1,0,0
"(40, 103)",0,1,0,1
"(41, 103)",0,0,1,1
"(42, 103)",0,1,1,0
"(43, 103)",1,1,0,0
"(44, 103)",0,1,0,1
"(45, 103)",1,0,1,1
"(46, 103)",0,0,1,1
"(47, 103)",0,1,1,0
"(48, 103)",1,0,0,1
"(49, 103)",0,1,1,0
"(50, 103)",1,0,0,1
"(51, 103)",1,0,1,1
"(52, 103)",0,0,1,0
"(53, 103)",1,1,0,0
"(54, 103)",1,0,0,1
"(55, 103)",1,0,1,0
"(56, 103)",1,0,0,1
"(57, 103)",1,0,1,0
"(58, 103)",1,1,0,0
"(59, 103)",1,0,0,0
"(60, 103)",0,1,0,1
"(61, 103)",1,0,1,0
"(62, 103)",1,1,0,0
"(63, 103)",1,0,0,0
"(64, 103)",0,1,0,1
"(65, 103)",0,1,1,0
"(66, 103)",1,1,0,0
"(67, 103)",1,1,0,0
"(68, 103)",0,1,0,0
"(69, 103)",1,0,0,1
"(70, 103)",0,1,1,0
"(71, 103)",1,0,0,1
"(72, 103)",0,0,1,1
"(73, 103)",1,0,1,0
"(74, 103)",1,0,0,0
"(75, 103)",1,1,0,0
"(76, 103)",1,1,0,1
"(77, 103)",0,0,1,1
"(78, 103)",0,1,1,0
"(79, 103)",1,1,0,0
"(80, 103)",1,0,0,1
"(81, 103)",0,0,1,1
"(82, 103)",0,1,1,0
"(83, 103)",1,1,0,0
"(84, 103)",1,1,0,0
"(85, 103)",1,0,0,1
"(86, 103)",0,0,1,1
"(87, 103)",0,1,1,0
"(88, 103)",1,0,0,1
"(89, 103)",0,1,1,1
"(90, 103)",0,1,1,0
"(91, 103)",1,0,0,1
"(92, 103)",0,0,1,1
"(93, 103)",1,0,1,0
"(94, 103)",1,1,0,1
"(95, 103)",0,0,1,1
"(96, 103)",1,0,1,0
"(97, 103)",1,1,0,0
"(98, 103)",1,0,0,1
"(99, 103)",0,0,1,1
"(100, 103)",1,1,1,0
"(101, 103)",1,0,0,1
"(102, 103)",0,0,1,1
"(103, 103)",0,0,1,0
"(104, 103)",1,1,0,0
"(105, 103)",1,0,0,1
"(106, 103)",0,0,1,1
"(107, 103)",0,1,1,0
"(108, 103)",0,1,0,0
"(109, 103)",1,1,0,0
"(110, 103)",0,1,0,1
"(111, 103)",1,0,1,0
"(112, 103)",1,0,0,0
"(113, 103)",1,1,0,0
"(114, 103)",1,1,0,0
"(115, 103)",1,1,0,1
"(116, 103)",0,0,1,0
"(117, 103)",1,1,0,0
"(118, 103)",0,1,0,1
"(119, 103)",1,0,1,0
"(120, 103)",1,0,0,1
"(121, 103)",0,1,1,0
"(122, 103)",1,1,0,0
"(123, 103)",0,1,0,1
"(124, 103)",0,0,1,1
"(125, 103)",1,0,1,0
"(126, 103)",0,1,0,1
"(127, 103)",0,1,1,0
"(128, 103)",1,0,0,1
"(129, 103)",0,1,1,0
"(130, 103)",1,1,0,0
"(131, 103)",1,1,0,0
"(132, 103)",1,1,0,0
"(133, 103)",1,1,0,0
"(134, 103)",1,0,0,1
"(135, 103)",1,0,1,0
"(136, 103)",1,0,0,1
"(137, 103)",0,1,1,0
"(138, 103)",0,1,0,1
"(139, 103)",1,0,1,0
"(140, 103)",1,0,0,1
"(141, 103)",0,0,1,1
"(142, 103)",0,0,1,1
"(143, 103)",0,1,1,1
"(144, 103)",1,0,1,0
"(145, 103)",1,0,0,1
"(146, 103)",1,0,1,1
"(147, 103)",0,0,1,1
"(148, 103)",0,1,1,1
"(149, 103)",0,0,1,0
"(150, 103)",0,1,0,1
"(151, 103)",1,0,1,0
"(152, 103)",1,0,0,1
"(153, 103)",0,1,1,0
"(154, 103)",0,1,0,1
"(155, 103)",1,0,1,0
"(156, 103)",0,1,0,1
"(157, 103)",1,0,1,1
"(158, 103)",1,0,1,0
"(159, 103)",0,0,0,1
"(160, 103)",1,0,1,0
"(161, 103)",0,1,0,1
"(162, 103)",1,1,1,0
"(163, 103)",1,1,0,0
"(164, 103)",0,1,0,1
"(165, 103)",0,0,1,1
"(166, 103)",0,0,1,0
"(167, 103)",1,1,0,0
"(168, 103)",0,1,0,0
"(169, 103)",0,1,0,1
"(170, 103)",0,0,1,1
"(171, 103)",1,0,1,0
"(172, 103)",0,1,0,1
"(173, 103)",1,0,1,0
"(174, 103)",0,1,0,1
"(175, 103)",1,0,1,0
"(176, 103)",1,1,0,0
"(177, 103)",0,1,0,1
"(178, 103)",0,0,1,1
"(179, 103)",0,1,1,1
"(180, 103)",0,0,1,0
"(181, 103)",1,1,0,0
"(182, 103)",1,0,0,1
"(183, 103)",0,0,1,0
"(184, 103)",1,1,0,1
"(185, 103)",0,0,1,1
"(186, 103)",0,0,1,1
"(187, 103)",0,1,1,0
"(188, 103)",1,0,0,1
"(189, 103)",0,0,1,1
"(190, 103)",0,0,1,1
"(191, 103)",1,0,1,0
"(192, 103)",0,1,0,1
"(193, 103)",1,0,1,0
"(194, 103)",1,0,0,0
"(195, 103)",1,1,0,0
"(196, 103)",1,1,0,1
"(197, 103)",0,0,1,1
"(198, 103)",1,0,1,0
"(199, 103)",0,1,0,1
"(200, 103)",1,0,1,0
"(1, 104)",1,1,0,0
"(2, 104)",1,0,0,0
"(3, 104)",1,1,0,0
"(4, 104)",1,0,0,1
"(5, 104)",0,1,1,0
"(6, 104)",1,0,0,1
"(7, 104)",0,1,1,1
"(8, 104)",0,0,1,1
"(9, 104)",1,0,1,0
"(10, 104)",1,0,0,1
"(11, 104)",0,0,1,0
"(12, 104)",1,1,0,0
"(13, 104)",1,1,0,0
"(14, 104)",1,0,0,0
"(15, 104)",0,1,0,1
"(16, 104)",0,0,1,1
"(17, 104)",0,0,1,1
"(18, 104)",0,1,1,0
"(19, 104)",0,0,0,1
"(20, 104)",1,0,1,0
"(21, 104)",1,0,0,1
"(22, 104)",1,0,1,0
"(23, 104)",1,1,0,0
"(24, 104)",0,1,0,0
"(25, 104)",1,1,0,0
"(26, 104)",1,0,0,0
"(27, 104)",1,1,0,0
"(28, 104)",1,1,0,1
"(29, 104)",0,1,1,0
"(30, 104)",1,0,0,0
"(31, 104)",1,0,0,1
"(32, 104)",0,1,1,0
"(33, 104)",0,1,0,1
"(34, 104)",0,1,1,0
"(35, 104)",0,0,0,1
"(36, 104)",1,0,1,1
"(37, 104)",0,0,1,0
"(38, 104)",1,1,0,0
"(39, 104)",0,1,0,1
"(40, 104)",0,0,1,1
"(41, 104)",0,0,1,1
"(42, 104)",1,0,1,0
"(43, 104)",1,1,0,1
"(44, 104)",1,0,1,0
"(45, 104)",1,1,0,0
"(46, 104)",1,0,0,1
"(47, 104)",0,0,1,1
"(48, 104)",1,1,1,0
"(49, 104)",1,0,0,1
"(50, 104)",0,1,1,0
"(51, 104)",0,1,0,1
"(52, 104)",1,0,1,0
"(53, 104)",0,1,0,1
"(54, 104)",0,1,1,0
"(55, 104)",1,1,0,0
"(56, 104)",0,1,0,0
"(57, 104)",1,1,0,0
"(58, 104)",1,1,0,1
"(59, 104)",0,1,1,1
"(60, 104)",0,0,1,0
"(61, 104)",1,1,0,0
"(62, 104)",1,1,0,0
"(63, 104)",1,1,0,1
"(64, 104)",0,0,1,1
"(65, 104)",1,0,1,0
"(66, 104)",1,1,0,0
"(67, 104)",0,1,0,1
"(68, 104)",0,0,1,1
"(69, 104)",0,1,1,0
"(70, 104)",0,0,0,1
"(71, 104)",1,1,1,0
"(72, 104)",1,0,0,0
"(73, 104)",1,1,0,1
"(74, 104)",0,1,1,0
"(75, 104)",1,1,0,0
"(76, 104)",1,1,0,0
"(77, 104)",1,0,0,1
"(78, 104)",0,0,1,0
"(79, 104)",1,1,0,0
"(80, 104)",0,1,0,1
"(81, 104)",1,0,1,0
"(82, 104)",0,0,0,1
"(83, 104)",0,1,1,1
"(84, 104)",0,1,1,0
"(85, 104)",0,1,0,1
"(86, 104)",1,0,1,0
"(87, 104)",1,0,0,0
"(88, 104)",0,1,0,1
"(89, 104)",1,0,1,0
"(90, 104)",1,0,0,1
"(91, 104)",0,1,1,0
"(92, 104)",1,0,0,0
"(93, 104)",1,1,0,0
"(94, 104)",1,1,0,1
"(95, 104)",0,0,1,0
"(96, 104)",1,1,0,0
"(97, 104)",1,1,0,0
"(98, 104)",0,1,0,1
"(99, 104)",1,0,1,0
"(100, 104)",1,1,0,0
"(101, 104)",1,1,0,0
"(102, 104)",1,0,0,1
"(103, 104)",0,0,1,1
"(104, 104)",0,1,1,0
"(105, 104)",1,1,0,0
"(106, 104)",1,0,0,1
"(107, 104)",0,0,1,1
"(108, 104)",1,0,1,1
"(109, 104)",0,1,1,1
"(110, 104)",1,0,1,0
"(111, 104)",1,1,0,0
"(112, 104)",0,1,0,1
"(113, 104)",1,1,1,0
"(114, 104)",1,1,0,0
"(115, 104)",1,1,0,0
"(116, 104)",1,0,0,1
"(117, 104)",0,1,1,0
"(118, 104)",1,0,0,0
"(119, 104)",1,1,0,0
"(120, 104)",0,1,0,1
"(121, 104)",1,0,1,0
"(122, 104)",0,1,0,1
"(123, 104)",0,0,1,1
"(124, 104)",0,0,1,1
"(125, 104)",0,1,1,0
"(126, 104)",0,0,0,1
"(127, 104)",1,0,1,1
"(128, 104)",0,1,1,0
"(129, 104)",1,0,0,1
"(130, 104)",0,1,1,0
"(131, 104)",0,1,0,1
"(132, 104)",1,1,1,0
"(133, 104)",1,1,0,0
"(134, 104)",1,1,0,0
"(135, 104)",0,1,0,0
"(136, 104)",1,1,0,0
"(137, 104)",0,0,0,1
"(138, 104)",1,0,1,0
"(139, 104)",1,1,0,0
"(140, 104)",0,1,0,1
"(141, 104)",1,0,1,1
"(142, 104)",0,0,1,0
"(143, 104)",1,0,0,1
"(144, 104)",1,1,1,0
"(145, 104)",1,1,0,0
"(146, 104)",0,1,0,0
"(147, 104)",1,0,0,1
"(148, 104)",0,0,1,1
"(149, 104)",0,0,1,1
"(150, 104)",1,0,1,0
"(151, 104)",1,1,0,0
"(152, 104)",0,1,0,1
"(153, 104)",1,0,1,1
"(154, 104)",0,0,1,0
"(155, 104)",0,1,0,1
"(156, 104)",1,0,1,0
"(157, 104)",0,1,0,0
"(158, 104)",0,1,0,1
"(159, 104)",1,0,1,0
"(160, 104)",0,1,0,1
"(161, 104)",0,0,1,1
"(162, 104)",1,1,1,0
"(163, 104)",0,1,0,1
"(164, 104)",0,0,1,1
"(165, 104)",0,0,1,1
"(166, 104)",1,0,1,0
"(167, 104)",0,1,0,1
"(168, 104)",1,0,1,1
"(169, 104)",1,0,1,1
"(170, 104)",1,0,1,0
"(171, 104)",1,1,0,0
"(172, 104)",1,0,0,0
"(173, 104)",0,1,0,1
"(174, 104)",1,0,1,0
"(175, 104)",1,1,0,0
"(176, 104)",1,1,0,0
"(177, 104)",0,0,0,1
"(178, 104)",1,0,1,0
"(179, 104)",1,0,0,1
"(180, 104)",0,0,1,1
"(181, 104)",0,1,1,0
"(182, 104)",1,1,0,1
"(183, 104)",1,0,1,0
"(184, 104)",0,1,0,1
"(185, 104)",0,0,1,1
"(186, 104)",1,0,1,0
"(187, 104)",1,0,0,1
"(188, 104)",1,1,1,0
"(189, 104)",0,0,0,1
"(190, 104)",0,0,1,1
"(191, 104)",1,1,1,0
"(192, 104)",0,0,0,1
"(193, 104)",0,1,1,1
"(194, 104)",0,1,1,0
"(195, 104)",1,1,0,0
"(196, 104)",0,1,0,1
"(197, 104)",0,0,1,0
"(198, 104)",1,1,0,0
"(199, 104)",1,0,0,1
"(200, 104)",0,1,1,0
"(1, 105)",1,1,0,0
"(2, 105)",0,1,0,1
"(3, 105)",1,1,1,0
"(4, 105)",1,1,0,0
"(5, 105)",1,0,0,1
"(6, 105)",0,1,1,1
"(7, 105)",1,0,1,0
"(8, 105)",1,0,0,0
"(9, 105)",1,1,0,0
"(10, 105)",1,1,0,0
